id;category_affiliation_probability_flag;id_2009_A_and_A_498_961_R;binary_system_component;icrs_ra;icrs_ra_error;icrs_dec;icrs_dec_error;gal_longitude;gal_latitude;alpha;delta;HDE_id;Gaia DR2_id;TYC_id;Hipparcos_id;Gaia DR3_id
6717;;50322;;290.6815518;0.018;-21.4243266;0.016;16.7673004;-16.2192311;19 22 43.563;-21 25 27.48;6772800488180055168;6772800488180055168;181810;-99.99;6309-2486-1
6718;;50360;;290.682742;0.018;7.9248648;0.019;43.5628818;-3.2743903;19 22 43.864;+07 55 29.88;4295832341137593344;4295832341137593344;182080;95248;1042-968-1
6719;?;50280;;290.6925787;0.024;-41.3083393;0.025;356.9245484;-23.0860116;19 22 46.225;-41 18 29.89;6713672184508295936;6713672184508295936;181549;-99.99;7939-839-1
6720;;50340;;290.7066315;0.016;-13.59193;0.015;24.156565;-13.0185431;19 22 49.602;-13 35 30.75;4184934567510253440;4184934567510253440;-99.99;-99.99;5721-1197-1
6721;?;50370;;290.7120277;0.098;26.262362;0.131;59.7794105;5.3202254;19 22 50.890;+26 15 44.76;2024062956715014016;2024062956715014016;182255;95260;2132-3895-1
6722;;50290;;290.7573491;0.03;-46.2222955;0.022;351.7644032;-24.4464395;19 23 01.758;-46 13 20.37;6663321600001470976;6663321600001470976;181550;-99.99;8376-415-1
6723;;50310;;290.805048;0.067;-34.6363088;0.072;3.8092549;-21.1239929;19 23 13.224;-34 38 10.50;6743001691539836800;6743001691539836800;181767;-99.99;7432-2304-1
6724;;50180;;290.846473;0.025;-65.5788631;0.041;330.5019114;-27.7953243;19 23 23.126;-65 34 43.61;6434438154232430848;6434438154232430848;181018;95304;9079-708-1
6725;;50364;;290.9334688;0.014;-13.846467;0.013;24.0160923;-13.3261827;19 23 44.032;-13 50 47.44;4184915016818774272;4184915016818774272;182109;-99.99;5721-352-1
6726;;50440;;290.9604021;0.034;16.0141517;0.035;50.8280227;0.3006159;19 23 50.491;+16 00 50.85;4322350740476349440;4322350740476349440;182381;95346;1600-1088-1
6727;?;50490;;291.0316391;0.08;29.6213855;0.109;62.9038122;6.6267532;19 24 07.577;+29 37 16.93;2038567370506134528;2038567370506134528;182568;95372;2137-3101-1
6728;;50607;;291.0519431;0.011;59.8642169;0.012;91.1592841;19.3101099;19 24 12.465;+59 51 51.06;2239482092296279168;2239482092296279168;183052;-99.99;3933-1763-1
6729;;50500;;291.0717957;0.01;27.2146675;0.013;60.7762778;5.4788752;19 24 17.235;+27 12 52.89;2025633815237481088;2025633815237481088;338266;95387;2133-826-1
6730;;50460;;291.0919409;0.064;16.9376479;0.064;51.7013246;0.6264247;19 24 22.077;+16 56 15.71;4322470415447668992;4322470415447668992;182490;95398;1604-1460-1
6731;;50410;;291.0964864;0.019;-5.4297191;0.015;31.8166677;-9.7925973;19 24 23.151;-05 25 47.01;4211463343547483136;4211463343547483136;182340;-99.99;5139-1089-1
6732;;50502;;291.189372;0.034;16.9569574;0.038;51.7624717;0.5534828;19 24 45.407;+16 57 25.19;4322563736498009984;4322563736498009984;182571;95435;1604-1456-1
6733;?;50570;;291.2019794;0.012;45.3469129;0.014;77.2751042;13.5104325;19 24 48.472;+45 20 48.95;2126648869028308608;2126648869028308608;182895;-99.99;3543-2999-1
6734;;50480;;291.2640455;0.017;3.9433388;0.015;40.3042691;-5.6479857;19 25 03.367;+03 56 36.37;4292509307724877184;4292509307724877184;182532;-99.99;473-2558-1
6735;?;50530;;291.3130627;0.014;19.6620464;0.019;54.2008641;1.7316631;19 25 15.086;+19 39 43.13;4515665088202155264;4515665088202155264;182718;-99.99;1608-850-1
6736;;50430;A;291.3189266;0.507;-24.5088114;0.465;14.0306126;-17.9559703;19 25 16.481;-24 30 30.94;6769709554832595456;6769709554832595456;182369;95477;6880-2342-1
6737;;50320;;291.3737872;0.008;-60.9410432;0.011;335.7389643;-27.5540945;19 25 29.671;-60 56 27.62;6445176465824182272;6445176465824182272;181793;95502;9071-781-1
6738;?;50510;;291.3757142;2.327;3.1151491;2.372;39.6196203;-6.1322542;19 25 29.903;+03 06 53.20;4289041379334773888;4289041379340453376;182640;95501;-99.99
6739;;50330;;291.3841166;0.021;-56.7482139;0.018;340.4116414;-26.9789611;19 25 32.190;-56 44 53.64;6640037723295041408;6640037723295041408;181929;-99.99;8769-1708-1
6740;?;50555;;291.4125862;0.02;26.1039828;0.026;59.9335444;4.6903557;19 25 39.023;+26 06 14.31;2024751422789928192;2024751422789928192;182865;95512;2129-133-1
6741;;50450;;291.4173758;0.027;-23.1366881;0.023;15.3980271;-17.5149052;19 25 40.154;-23 08 12.17;6771545670532146560;6771545670532146560;182459;-99.99;6876-1439-1
6742;;50550;;291.4203577;0.008;22.4165035;0.01;56.6768876;2.9469053;19 25 40.881;+22 24 59.39;2019197171085914368;2019197171085914368;182829;-99.99;1612-1134-1
6743;;50540;;291.4320434;0.012;16.2392464;0.013;51.2409494;0.0083082;19 25 43.693;+16 14 21.33;4322372004847053056;4322372004847053056;231382;-99.99;1600-1507-1
6744;;50640;;291.4448355;0.045;58.0273414;0.039;89.4311615;18.4489915;19 25 46.782;+58 01 38.23;2142523441811425280;2142523441811425280;183339;95520;3929-2036-1
6745;?;50623;;291.5050793;0.028;45.0131129;0.029;77.058331;13.174903;19 26 01.211;+45 00 47.10;2126627978307068672;2126627978307068672;183142;95543;3543-3050-1
6746;*;50610;;291.5380537;0.082;36.3179579;0.086;69.112486;9.3148341;19 26 09.130;+36 19 04.42;2050162545236012032;2050162545236012032;183056;95556;2666-2297-1
6747;;50600;A;291.540303;0.011;35.7058714;0.013;68.5607605;9.0355627;19 26 09.659;+35 42 21.38;2049926764408407552;2049926764408407552;-99.99;-99.99;2666-85-1
6748;;50504;;291.558225;0.142;-19.4001972;0.132;19.0413806;-16.1659388;19 26 13.975;-19 24 00.55;4083303890252581632;4083303890252581632;182600;-99.99;6305-766-1
6749;/;50552;;291.6295361;0.109;0.3385606;0.073;37.2590873;-7.6429359;19 26 31.094;+00 20 18.73;4263490687602407936;4263490687602407936;182835;95585;465-2618-1
6750;;50580;A;291.7028845;0.011;12.8679921;0.012;48.3987425;-1.8243492;19 26 48.647;+12 52 04.32;4316437081599363456;4316437081599363456;231427;-99.99;1063-488-1
6751;;50537;;291.7362889;0.176;-17.0190474;0.146;21.3739238;-15.3539987;19 26 56.704;-17 01 08.46;4180641661796435456;4180641661796435456;182792;-99.99;6301-1731-1
6752;;50620;;291.8775118;0.016;14.5565351;0.014;49.9650974;-1.1699868;19 27 30.611;+14 33 23.28;4319762009079641088;4319762009079641088;231473;-99.99;1067-531-1
6753;;50670;;291.8867494;0.025;49.2566284;0.027;81.1340775;14.7339224;19 27 32.812;+49 15 23.46;2129753752425241984;2129753752426032768;183489;95661;3551-2162-1
6754;;50557;;291.8949969;0.021;-20.3633847;0.018;18.251685;-16.840281;19 27 34.805;-20 21 48.07;6773253212092063232;6773253212092063232;182887;95668;6305-887-1
6755;;50470;;291.8975086;0.022;-52.5986714;0.022;345.0478713;-26.5611352;19 27 35.371;-52 35 54.58;6646190315485327360;6646190315485327360;182507;95671;8761-310-1
6756;?;50613;;291.9212857;0.02;4.7097556;0.019;41.2930852;-5.8693054;19 27 41.090;+04 42 34.96;4292688321964796800;4292688321964796800;183085;95680;473-2532-1
6757;?;50643;B;291.9214215;0.02;36.529899;0.024;69.4457373;9.1363016;19 27 41.140;+36 31 47.45;2051485704404029952;2051485704404029952;183363B;95679;2666-119-1
6758;?;50520;;291.9936391;0.013;-45.3755787;0.011;352.901696;-25.0735146;19 27 58.471;-45 22 31.62;6663767658124055040;6663767658124055040;182684;-99.99;8376-149-1
6759;;50630;;292.0264629;0.224;17.8465372;0.231;52.9249321;0.2739468;19 28 06.312;+17 50 48.28;4323184032858295936;4323184032858295936;183262;95717;1605-577-1
6760;;50560;;292.0858718;0.033;-37.2061602;0.03;1.5288554;-22.9159018;19 28 20.608;-37 12 21.84;6739410587781010304;6739410587781010304;182891;-99.99;7436-1031-1
6761;;50650;;292.2500289;0.026;12.8581635;0.024;48.6442949;-2.2980676;19 29 00.006;+12 51 29.50;4316261885656095488;4316261885656095488;183421;95791;1063-774-1
6762;;50720;;292.2868023;0.018;30.2973285;0.022;64.0152479;5.9794377;19 29 08.825;+30 17 50.47;2044653820202400256;2044653820202400256;183614;-99.99;2654-2418-1
6763;;50680;A;292.296657;0.008;20.8756933;0.011;55.7079572;1.497738;19 29 11.214;+20 52 32.79;2017946717126190848;2017946717126190848;350057;-99.99;1613-25-1
6764;;50690;;292.2967471;0.009;22.0799517;0.012;56.7663037;2.0732706;19 29 11.219;+22 04 48.05;2018930986208963328;2018930986208963328;344404;-99.99;1613-394-1
6765;;50590;;292.3498918;0.158;-43.4457069;0.102;355.0334342;-24.8411916;19 29 23.833;-43 26 42.80;6664987703715310592;6664987703715310592;183007;95823;-99.99
6766;;50710;;292.3731652;0.02;21.3324396;0.026;56.1433681;1.6535345;19 29 29.571;+21 19 57.03;2018115079826381952;2018115079853777280;183562;95831;1613-236-1
6767;;50726;;292.4618927;0.015;16.4350603;0.016;51.8845873;-0.7667831;19 29 50.850;+16 26 06.20;4321733158536904704;4321733158543988096;231591;-99.99;1601-700-1
6768;;50656;;292.5354362;0.016;-15.3080125;0.013;23.3185873;-15.3468407;19 30 08.502;-15 18 28.82;4181478935598980736;4181478935598980736;183447;95892;6298-1446-1
6769;;50646;;292.5355905;0.459;-18.2432347;0.398;20.5330207;-16.5478126;19 30 08.538;-18 14 35.31;4179480818033591040;4179480818033591040;183408;95893;6302-2401-1
6770;;50760;;292.6452457;0.017;22.9872623;0.022;57.7177021;2.2247246;19 30 34.863;+22 59 14.63;2019420990434075520;2019420990434075520;183831;95933;2125-989-1
6771;;50783;;292.6526645;0.046;30.146293;0.053;64.031079;5.6294304;19 30 36.656;+30 08 47.19;2032627392052224768;2032627392052224768;-99.99;-99.99;2655-1319-1
6772;;50780;;292.6844743;0.008;24.930204;0.012;59.4425699;3.1234328;19 30 44.276;+24 55 48.98;2024378928892417792;2024378928892417792;338485;-99.99;2129-2280-1
6773;;50740;;292.7110633;0.014;1.0450388;0.013;38.3963493;-8.2754505;19 30 50.654;+01 02 42.19;4287643762598609664;4287643762598609664;183735;-99.99;478-750-1
6774;;50790;;292.7237243;0.011;30.4334531;0.013;64.3145249;5.7110918;19 30 53.688;+30 26 00.29;2044650384228759552;2044650384228759552;183971;-99.99;2655-2935-1
6775;;50660;;292.7509666;0.021;-34.1072912;0.021;4.9048674;-22.4748017;19 31 00.221;-34 06 26.29;6744382407564379776;6744382407564379776;183453;-99.99;7433-1019-1
6776;;50714;;292.7591967;0.016;-21.3009455;0.013;17.6796324;-17.9508669;19 31 02.184;-21 18 03.03;6772910989096452608;6772910989096452608;183572;-99.99;6310-1675-1
6777;;50840;A;292.818076;2.619;47.4810355;3.036;79.7486937;13.4187323;19 31 16.349;+47 28 52.30;2128480311802353536;2128480311802353536;184242;96011;3560-2637-1
6778;;50768;;292.8358393;0.016;2.4233612;0.014;39.6872201;-7.7450252;19 31 20.595;+02 25 24.12;4288368340767984128;4288368340767984128;183835;-99.99;482-2249-1
6779;?;50770;;292.8514949;0.016;0.1647048;0.015;37.6728686;-8.8072703;19 31 24.363;+00 09 52.97;4239397982645732480;4239397982645732480;183836;-99.99;478-607-1
6780;?;50745;;292.961929;0.014;-19.0383821;0.011;19.940639;-17.2364109;19 31 50.857;-19 02 18.11;4179377979331042560;4179377979331042560;183781;-99.99;6306-1083-1
6781;;50773;;293.0660568;0.023;-21.516885;0.021;17.5864612;-18.2978621;19 32 15.820;-21 31 00.80;6772144423332975488;6772144423332975488;183841;96096;6310-2525-1
6782;;50924;;293.0719469;0.021;54.2667044;0.022;86.1804856;16.1401907;19 32 17.278;+54 16 00.31;2138443325957854592;2138443325957854592;234924;-99.99;3921-1365-1
6783;;50776;;293.1026976;0.028;-22.7406281;0.026;16.407665;-18.7976174;19 32 24.661;-22 44 26.45;6771629027257472384;6771629027257472384;183857;96107;6889-1340-1
6784;;50855;;293.2077308;0.011;30.0213582;0.013;64.1496202;5.1473897;19 32 49.852;+30 01 17.01;2032636398639228160;2032636398639228160;-99.99;-99.99;2655-1877-1
6785;;50857;;293.2172027;0.008;29.4753607;0.011;63.6718588;4.8796797;19 32 52.120;+29 28 31.18;2032534384572117120;2032534384572117120;-99.99;-99.99;2150-2922-1
6786;;50700;;293.2245353;0.069;-53.1856481;0.067;344.5559809;-27.4518762;19 32 53.820;-53 11 08.27;6645181410488239488;6645181410488239488;183552;96141;8761-656-1
6787;;50990;A;293.2879233;0.023;59.3961445;0.027;91.1480795;18.0866961;19 33 09.092;+59 23 45.90;2238738478838759168;2238738478838759168;184903;96163;3933-1120-1
6788;;50870;;293.2889277;0.012;28.5241758;0.014;62.8638481;4.3697232;19 33 09.340;+28 31 26.98;2026228341798212608;2026228341798212608;184383;-99.99;2150-3257-1
6789;;50880;;293.3186137;0.009;26.5963627;0.011;61.1813405;3.4213269;19 33 16.455;+26 35 46.89;2025024166071884288;2025024166071884288;338524;-99.99;2146-3030-1
6790;;50860;A;293.3212433;0.025;20.4143708;0.03;55.7646715;0.4352544;19 33 17.067;+20 24 50.83;2017767393645258112;2017767393645258112;184360;96171;1609-1341-1
6791;;50890;;293.3351263;0.025;32.576911;0.028;66.4610156;6.2668355;19 33 20.430;+32 34 37.23;2045507792814514944;2045507792814514944;184471;96177;2659-2283-1
6792;*;50750;;293.339985;0.307;-45.2718857;0.242;353.2607105;-25.9689757;19 33 21.622;-45 16 18.37;6663795764389114624;6663795764390026880;183806;96178;8389-2108-1
6793;;50810;A;293.4135203;0.02;-20.4809587;0.018;18.7243385;-18.1952038;19 33 39.230;-20 28 51.64;6773107011402905728;6773107011402905728;184120;-99.99;6306-1590-1
6794;;50900;;293.5032774;0.01;26.0627095;0.015;60.7928005;3.0192183;19 34 00.751;+26 03 45.43;2024574916843529728;2024574916843529728;184537;96220;2142-710-1
6795;;50910;;293.5188824;0.011;24.5878793;0.017;59.506861;2.2944711;19 34 04.525;+24 35 16.52;2021315586422903296;2021315586422903296;184539;96227;2142-2143-1
6796;?;50915;;293.5196023;0.008;24.3101548;0.014;59.2639047;2.1595908;19 34 04.707;+24 18 36.68;2021283799307912832;2021283799307912832;344517;96228;2138-168-1
6797;;50940;;293.5887374;0.009;21.7098527;0.011;57.0190339;0.84435;19 34 21.301;+21 42 35.60;2018304539428515712;2018304539428515712;344590;96261;1613-377-1
6798;?;51240;A;293.6025116;0.225;71.6050418;0.269;103.3455713;22.3543168;19 34 24.954;+71 36 19.22;2263538543425289856;2263538547718422912;185713;96264;-99.99
6799;;50730;;293.6510013;0.09;-63.0159965;0.095;333.5088756;-28.8130208;19 34 36.197;-63 00 57.62;6441543541966645120;6441543541966645120;183644;-99.99;9088-1036-1
6800;;50800;;293.6782878;0.031;-49.6848581;0.027;348.4896804;-27.1144228;19 34 42.780;-49 41 05.39;6647122666986001408;6647122666986001408;184020;96290;8397-628-1
6801;*;51000;;293.6831575;0.028;43.9458488;0.025;76.7789874;11.3096336;19 34 43.921;+43 56 45.09;2078263691619246976;2078263691619246976;184905;96292;3147-30-1
6802;;50850;A;293.7147957;0.099;-23.374852;0.084;16.0101989;-19.5582081;19 34 51.546;-23 22 29.40;6771348479993075072;6771348479993075072;184343;-99.99;6889-1101-1
6803;?;50846;;293.7724284;0.025;-31.6094481;0.024;7.7631506;-22.4877679;19 35 05.361;-31 36 33.16;6745256416229841664;6745256416229841664;184303;-99.99;7425-2426-1
6804;?;50950;;293.832388;0.02;-1.4870134;0.018;36.6438949;-10.438529;19 35 19.775;-01 29 13.16;4214228855812843264;4214228855812843264;184594;-99.99;5144-3030-1
6805;;51010;A;293.8611753;0.014;30.0668406;0.019;64.461645;4.6726481;19 35 26.669;+30 04 01.19;2032672751242401408;2032672751242401408;184907;-99.99;2655-1523-1
6806;;50970;;293.8714905;0.044;20.8878368;0.05;56.4284995;0.2147375;19 35 29.151;+20 53 16.25;2018180569488533760;2018180569488533760;344669;-99.99;1613-708-1
6807;;50980;;293.8766194;0.01;27.7014241;0.016;62.3910681;3.5193434;19 35 30.371;+27 42 05.00;2025380893226284928;2025380893226284928;338499;-99.99;2146-1724-1
6808;*;51020;;293.8834029;0.028;31.2766635;0.031;65.5357225;5.2374585;19 35 32.014;+31 16 36.00;2032810465079954944;2032810465079954944;184927;96362;2655-2694-1
6809;;50830;;293.8906584;0.06;-49.2586385;0.055;348.9893156;-27.1694258;19 35 33.748;-49 15 31.00;6659147883922697856;6659147883922697856;184191;-99.99;8397-836-1
6810;;50894;;293.8978093;0.016;-19.475566;0.015;19.885815;-18.2207876;19 35 35.472;-19 28 31.75;6869443707668402176;6869443707668402176;184508;-99.99;6306-2377-1
6811;;50896;;293.9202994;0.069;-22.1666975;0.059;17.2726506;-19.2790393;19 35 40.886;-22 09 59.62;6771863566831090816;6771863566831090816;184510;-99.99;6310-244-1
6812;*;50920;;294.0069212;0.045;-24.7191969;0.036;14.7860781;-20.3025902;19 36 01.664;-24 43 08.74;6767920580693895808;6767920580693895808;184552;96406;6893-2131-1
6813;?;51050;;294.0290291;0.01;29.3943672;0.012;63.9412715;4.2206455;19 36 06.961;+29 23 39.75;2032310118576979456;2032310118576979456;-99.99;-99.99;2150-4302-1
6814;*;51030;;294.0348138;0.059;22.5857306;0.075;57.9854116;0.9091038;19 36 08.355;+22 35 08.83;2018651778950103424;2018651778950103424;184961;96417;2138-2209-1
6815;;51120;;294.1940217;0.01;25.2883006;0.015;60.4170606;2.0992396;19 36 46.559;+25 17 17.91;2021468448546718080;2021468448546718080;338654;-99.99;2142-1535-1
6816;;50966;;294.204981;0.021;-18.7846415;0.02;20.6747391;-18.2153429;19 36 49.182;-18 47 04.30;6869600289295221632;6869600289295221632;184794;96475;6307-1567-1
6817;;51040;A;294.228272;0.016;0.1255778;0.013;38.283411;-10.0459336;19 36 54.797;+00 07 32.00;4239255630247116032;4239255630247116032;184965;-99.99;478-1168-1
6818;*;51200;;294.2360663;0.025;38.3838152;0.03;71.9692879;8.3673549;19 36 56.640;+38 23 01.75;2052164927713561600;2052164927713561600;185330;96491;3135-133-1
6819;?;50976;;294.2657664;0.014;-16.4489638;0.01;22.9465245;-17.3328173;19 37 03.777;-16 26 55.93;4180367604219143552;4180367604219143552;184862;-99.99;6299-636-1
6820;;51015;;294.301357;0.016;-16.3686869;0.016;23.0378975;-17.3314204;19 37 12.333;-16 22 07.40;4180375098943393792;4180375098943393792;184919;96510;6299-923-1
6821;?;51194;;294.3185946;0.01;30.794323;0.013;65.2919048;4.6782652;19 37 16.463;+30 47 39.53;2032733907249856384;2032733907249856384;-99.99;-99.99;2655-1197-1
6822;?;51140;;294.3243633;0.024;15.2506747;0.026;51.7135503;-2.9077307;19 37 17.838;+15 15 02.48;4318313471248510848;4318313471248510848;185195;96518;1602-30-1
6823;;50930;;294.3495199;0.022;-47.2283776;0.02;351.2935073;-27.0721147;19 37 23.860;-47 13 42.16;6659644661317552640;6659644661317552640;184583;-99.99;8393-554-1
6824;;51060;;294.3708661;0.016;-1.6488359;0.014;36.749072;-10.9910217;19 37 29.002;-01 38 55.51;4214167214440806400;4214167214440806400;185067;-99.99;5144-2043-1
6825;;51070;;294.4292595;0.025;-9.9743758;0.019;29.1321803;-14.7604952;19 37 43.013;-09 58 27.97;4194136758274442240;4194136758274442240;185068;-99.99;5727-2380-1
6826;?;51203;;294.4312375;0.011;24.2610904;0.018;59.6254276;1.4097031;19 37 43.495;+24 15 40.19;2021150728389567104;2021150728389567104;185334;96550;2138-802-1
6827;;51100;;294.4610433;0.018;-2.4375188;0.014;36.0764437;-11.432406;19 37 50.638;-02 26 14.99;4213902094692286080;4213902094692286080;185157;-99.99;5149-225-1
6828;;50960;;294.4744435;0.075;-48.1131486;0.066;350.336872;-27.3289561;19 37 53.875;-48 06 47.37;6659366965909808768;6659366965909808768;184690;-99.99;8393-1849-1
6829;?;51075;;294.5018765;0.017;-11.9643262;0.014;27.3005529;-15.6777826;19 38 00.464;-11 57 51.48;4186885994482395008;4186885994482395008;185096;-99.99;5731-1466-1
6830;?;51212;;294.5131629;0.047;30.8714094;0.057;65.4407684;4.5694623;19 38 03.150;+30 52 17.06;2033099430475082496;2033099430475082496;-99.99;-99.99;2655-1128-1
6831;;51233;;294.5216405;0.018;45.8844406;0.019;78.8164127;11.6619001;19 38 05.183;+45 53 03.98;2080055208376972160;2080055208376972160;185658;-99.99;3556-2519-1
6832;;51080;;294.5494956;0.02;-15.8070073;0.017;23.6769848;-17.3204928;19 38 11.873;-15 48 25.15;4181907886871481472;4181907886871481472;185129;-99.99;6299-1911-1
6833;;51215;;294.5956429;0.054;29.126987;0.06;63.9474104;3.6586826;19 38 22.966;+29 07 37.27;2031538978632637824;2031538978632637824;-99.99;-99.99;-99.99
6834;;51220;;294.7032271;0.01;28.5452962;0.012;63.4848431;3.2925345;19 38 48.767;+28 32 43.04;2031459130949589120;2031459130949589120;-99.99;-99.99;2150-4421-1
6835;;51230;;294.7139548;0.011;31.5580682;0.014;66.126703;4.7527369;19 38 51.354;+31 33 29.19;2033202406615879296;2033202406615879296;-99.99;-99.99;2655-940-1
6836;;51130;;294.7342921;0.06;-28.6072273;0.048;11.1247831;-22.2783055;19 38 56.222;-28 36 25.84;6752924375961997824;6752924375961997824;185183;96644;6901-2205-1
6837;;51160;;294.8350105;0.021;-29.742985;0.018;9.9977094;-22.7404473;19 39 20.424;-29 44 34.44;6752277588245937280;6752277588245937280;185256;-99.99;6901-1033-1
6838;;51237;;294.8418364;0.008;29.1510114;0.01;64.0736193;3.482755;19 39 22.041;+29 09 03.56;2031621716870323840;2031621716870323840;-99.99;-99.99;2150-4562-1
6839;?;51260;;294.8604894;0.224;42.8184085;0.215;76.1612655;10.0310737;19 39 26.481;+42 49 05.71;2077959092540451456;2077959092540451456;185872;96693;3143-2178-1
6840;?;51090;;294.9239408;0.025;-45.2785281;0.023;353.5280594;-27.0576365;19 39 41.790;-45 16 42.68;6684785888040377472;6684785888040377472;185139;96721;8389-1173-1
